Id,Id2,Geography,pop,moe
1400000US42071010101,42071010101,"Census Tract 101.01, Lancaster County, Pennsylvania",7329,20
1400000US42071010102,42071010102,"Census Tract 101.02, Lancaster County, Pennsylvania",3862,19
1400000US42071010201,42071010201,"Census Tract 102.01, Lancaster County, Pennsylvania",4802,174
1400000US42071010202,42071010202,"Census Tract 102.02, Lancaster County, Pennsylvania",5651,176
1400000US42071010300,42071010300,"Census Tract 103, Lancaster County, Pennsylvania",8978,25
1400000US42071010400,42071010400,"Census Tract 104, Lancaster County, Pennsylvania",4864,18
1400000US42071010501,42071010501,"Census Tract 105.01, Lancaster County, Pennsylvania",4769,233
1400000US42071010502,42071010502,"Census Tract 105.02, Lancaster County, Pennsylvania",6167,227
1400000US42071010600,42071010600,"Census Tract 106, Lancaster County, Pennsylvania",10279,57
1400000US42071010701,42071010701,"Census Tract 107.01, Lancaster County, Pennsylvania",5958,296
1400000US42071010702,42071010702,"Census Tract 107.02, Lancaster County, Pennsylvania",5644,296
1400000US42071010801,42071010801,"Census Tract 108.01, Lancaster County, Pennsylvania",8430,22
1400000US42071010802,42071010802,"Census Tract 108.02, Lancaster County, Pennsylvania",3325,17
1400000US42071010900,42071010900,"Census Tract 109, Lancaster County, Pennsylvania",7774,20
1400000US42071011000,42071011000,"Census Tract 110, Lancaster County, Pennsylvania",2595,16
1400000US42071011100,42071011100,"Census Tract 111, Lancaster County, Pennsylvania",7972,20
1400000US42071011200,42071011200,"Census Tract 112, Lancaster County, Pennsylvania",1768,168
1400000US42071011300,42071011300,"Census Tract 113, Lancaster County, Pennsylvania",4623,244
1400000US42071011400,42071011400,"Census Tract 114, Lancaster County, Pennsylvania",4008,272
1400000US42071011502,42071011502,"Census Tract 115.02, Lancaster County, Pennsylvania",6170,384
1400000US42071011503,42071011503,"Census Tract 115.03, Lancaster County, Pennsylvania",4931,423
1400000US42071011504,42071011504,"Census Tract 115.04, Lancaster County, Pennsylvania",8017,327
1400000US42071011600,42071011600,"Census Tract 116, Lancaster County, Pennsylvania",6068,413
1400000US42071011701,42071011701,"Census Tract 117.01, Lancaster County, Pennsylvania",4867,288
1400000US42071011703,42071011703,"Census Tract 117.03, Lancaster County, Pennsylvania",7873,300
1400000US42071011704,42071011704,"Census Tract 117.04, Lancaster County, Pennsylvania",4352,188
1400000US42071011705,42071011705,"Census Tract 117.05, Lancaster County, Pennsylvania",5173,408
1400000US42071011801,42071011801,"Census Tract 118.01, Lancaster County, Pennsylvania",3144,207
1400000US42071011802,42071011802,"Census Tract 118.02, Lancaster County, Pennsylvania",5738,347
1400000US42071011803,42071011803,"Census Tract 118.03, Lancaster County, Pennsylvania",6134,302
1400000US42071011804,42071011804,"Census Tract 118.04, Lancaster County, Pennsylvania",8321,406
1400000US42071011805,42071011805,"Census Tract 118.05, Lancaster County, Pennsylvania",2438,361
1400000US42071011901,42071011901,"Census Tract 119.01, Lancaster County, Pennsylvania",5811,418
1400000US42071011902,42071011902,"Census Tract 119.02, Lancaster County, Pennsylvania",7409,395
1400000US42071012001,42071012001,"Census Tract 120.01, Lancaster County, Pennsylvania",5404,235
1400000US42071012002,42071012002,"Census Tract 120.02, Lancaster County, Pennsylvania",3982,235
1400000US42071012102,42071012102,"Census Tract 121.02, Lancaster County, Pennsylvania",7768,340
1400000US42071012103,42071012103,"Census Tract 121.03, Lancaster County, Pennsylvania",4023,261
1400000US42071012104,42071012104,"Census Tract 121.04, Lancaster County, Pennsylvania",6064,343
1400000US42071012200,42071012200,"Census Tract 122, Lancaster County, Pennsylvania",7360,204
1400000US42071012301,42071012301,"Census Tract 123.01, Lancaster County, Pennsylvania",3051,194
1400000US42071012302,42071012302,"Census Tract 123.02, Lancaster County, Pennsylvania",3118,150
1400000US42071012402,42071012402,"Census Tract 124.02, Lancaster County, Pennsylvania",3964,67
1400000US42071012403,42071012403,"Census Tract 124.03, Lancaster County, Pennsylvania",4590,243
1400000US42071012404,42071012404,"Census Tract 124.04, Lancaster County, Pennsylvania",5228,234
1400000US42071012501,42071012501,"Census Tract 125.01, Lancaster County, Pennsylvania",7305,364
1400000US42071012502,42071012502,"Census Tract 125.02, Lancaster County, Pennsylvania",4797,251
1400000US42071012601,42071012601,"Census Tract 126.01, Lancaster County, Pennsylvania",7303,19
1400000US42071012602,42071012602,"Census Tract 126.02, Lancaster County, Pennsylvania",4777,40
1400000US42071012700,42071012700,"Census Tract 127, Lancaster County, Pennsylvania",8009,255
1400000US42071012800,42071012800,"Census Tract 128, Lancaster County, Pennsylvania",5407,18
1400000US42071012900,42071012900,"Census Tract 129, Lancaster County, Pennsylvania",7113,56
1400000US42071013000,42071013000,"Census Tract 130, Lancaster County, Pennsylvania",7975,36
1400000US42071013101,42071013101,"Census Tract 131.01, Lancaster County, Pennsylvania",5299,185
1400000US42071013102,42071013102,"Census Tract 131.02, Lancaster County, Pennsylvania",3512,186
1400000US42071013202,42071013202,"Census Tract 132.02, Lancaster County, Pennsylvania",6079,216
1400000US42071013203,42071013203,"Census Tract 132.03, Lancaster County, Pennsylvania",5128,257
1400000US42071013204,42071013204,"Census Tract 132.04, Lancaster County, Pennsylvania",6319,305
1400000US42071013301,42071013301,"Census Tract 133.01, Lancaster County, Pennsylvania",4515,297
1400000US42071013303,42071013303,"Census Tract 133.03, Lancaster County, Pennsylvania",4863,339
1400000US42071013304,42071013304,"Census Tract 133.04, Lancaster County, Pennsylvania",7399,424
1400000US42071013400,42071013400,"Census Tract 134, Lancaster County, Pennsylvania",2895,313
1400000US42071013501,42071013501,"Census Tract 135.01, Lancaster County, Pennsylvania",9387,498
1400000US42071013502,42071013502,"Census Tract 135.02, Lancaster County, Pennsylvania",4268,325
1400000US42071013503,42071013503,"Census Tract 135.03, Lancaster County, Pennsylvania",2595,192
1400000US42071013601,42071013601,"Census Tract 136.01, Lancaster County, Pennsylvania",3162,327
1400000US42071013602,42071013602,"Census Tract 136.02, Lancaster County, Pennsylvania",5465,373
1400000US42071013701,42071013701,"Census Tract 137.01, Lancaster County, Pennsylvania",4989,303
1400000US42071013702,42071013702,"Census Tract 137.02, Lancaster County, Pennsylvania",9430,355
1400000US42071013800,42071013800,"Census Tract 138, Lancaster County, Pennsylvania",3794,261
1400000US42071013901,42071013901,"Census Tract 139.01, Lancaster County, Pennsylvania",4642,21
1400000US42071013902,42071013902,"Census Tract 139.02, Lancaster County, Pennsylvania",3799,17
1400000US42071014000,42071014000,"Census Tract 140, Lancaster County, Pennsylvania",7053,21
1400000US42071014101,42071014101,"Census Tract 141.01, Lancaster County, Pennsylvania",5307,17
1400000US42071014102,42071014102,"Census Tract 141.02, Lancaster County, Pennsylvania",5251,19
1400000US42071014201,42071014201,"Census Tract 142.01, Lancaster County, Pennsylvania",5846,251
1400000US42071014202,42071014202,"Census Tract 142.02, Lancaster County, Pennsylvania",5332,249
1400000US42071014300,42071014300,"Census Tract 143, Lancaster County, Pennsylvania",7628,166
1400000US42071014401,42071014401,"Census Tract 144.01, Lancaster County, Pennsylvania",6933,40
1400000US42071014402,42071014402,"Census Tract 144.02, Lancaster County, Pennsylvania",4915,233
1400000US42071014501,42071014501,"Census Tract 145.01, Lancaster County, Pennsylvania",5206,20
1400000US42071014502,42071014502,"Census Tract 145.02, Lancaster County, Pennsylvania",5700,21
1400000US42071014601,42071014601,"Census Tract 146.01, Lancaster County, Pennsylvania",3820,21
1400000US42071014602,42071014602,"Census Tract 146.02, Lancaster County, Pennsylvania",7849,21
1400000US42071014700,42071014700,"Census Tract 147, Lancaster County, Pennsylvania",4413,503
1400000US42073000100,42073000100,"Census Tract 1, Lawrence County, Pennsylvania",4036,292
1400000US42073000200,42073000200,"Census Tract 2, Lawrence County, Pennsylvania",2065,311
1400000US42073000300,42073000300,"Census Tract 3, Lawrence County, Pennsylvania",3825,298
1400000US42073000400,42073000400,"Census Tract 4, Lawrence County, Pennsylvania",1950,235
1400000US42073000600,42073000600,"Census Tract 6, Lawrence County, Pennsylvania",1220,219
1400000US42073000700,42073000700,"Census Tract 7, Lawrence County, Pennsylvania",1917,198
1400000US42073000800,42073000800,"Census Tract 8, Lawrence County, Pennsylvania",4626,316
1400000US42073000900,42073000900,"Census Tract 9, Lawrence County, Pennsylvania",1528,212
1400000US42073001000,42073001000,"Census Tract 10, Lawrence County, Pennsylvania",1716,160
1400000US42073010100,42073010100,"Census Tract 101, Lawrence County, Pennsylvania",3983,173
1400000US42073010201,42073010201,"Census Tract 102.01, Lawrence County, Pennsylvania",3496,180
1400000US42073010202,42073010202,"Census Tract 102.02, Lawrence County, Pennsylvania",5147,167
1400000US42073010300,42073010300,"Census Tract 103, Lawrence County, Pennsylvania",2472,209
1400000US42073010400,42073010400,"Census Tract 104, Lawrence County, Pennsylvania",3398,25
1400000US42073010500,42073010500,"Census Tract 105, Lawrence County, Pennsylvania",3024,23
1400000US42073010600,42073010600,"Census Tract 106, Lawrence County, Pennsylvania",2389,146
1400000US42073010700,42073010700,"Census Tract 107, Lawrence County, Pennsylvania",2753,145
1400000US42073010800,42073010800,"Census Tract 108, Lawrence County, Pennsylvania",6015,176
1400000US42073010900,42073010900,"Census Tract 109, Lawrence County, Pennsylvania",3249,25
1400000US42073011000,42073011000,"Census Tract 110, Lawrence County, Pennsylvania",5246,239
1400000US42073011100,42073011100,"Census Tract 111, Lawrence County, Pennsylvania",3924,269
1400000US42073011200,42073011200,"Census Tract 112, Lawrence County, Pennsylvania",2477,158
1400000US42073011300,42073011300,"Census Tract 113, Lawrence County, Pennsylvania",4440,201
1400000US42073011400,42073011400,"Census Tract 114, Lawrence County, Pennsylvania",2240,127
1400000US42073011500,42073011500,"Census Tract 115, Lawrence County, Pennsylvania",4051,138
1400000US42073011600,42073011600,"Census Tract 116, Lawrence County, Pennsylvania",3952,209
1400000US42073011700,42073011700,"Census Tract 117, Lawrence County, Pennsylvania",2090,135
1400000US42073011800,42073011800,"Census Tract 118, Lawrence County, Pennsylvania",2630,227
1400000US42075000100,42075000100,"Census Tract 1, Lebanon County, Pennsylvania",4098,314
1400000US42075000200,42075000200,"Census Tract 2, Lebanon County, Pennsylvania",4419,385
1400000US42075000300,42075000300,"Census Tract 3, Lebanon County, Pennsylvania",4661,440
1400000US42075000401,42075000401,"Census Tract 4.01, Lebanon County, Pennsylvania",4979,542
1400000US42075000402,42075000402,"Census Tract 4.02, Lebanon County, Pennsylvania",3705,324
1400000US42075000500,42075000500,"Census Tract 5, Lebanon County, Pennsylvania",3691,284
1400000US42075002000,42075002000,"Census Tract 20, Lebanon County, Pennsylvania",3149,41
1400000US42075002100,42075002100,"Census Tract 21, Lebanon County, Pennsylvania",5086,18
1400000US42075002200,42075002200,"Census Tract 22, Lebanon County, Pennsylvania",6218,186
1400000US42075002300,42075002300,"Census Tract 23, Lebanon County, Pennsylvania",2833,16
1400000US42075002400,42075002400,"Census Tract 24, Lebanon County, Pennsylvania",2350,158
1400000US42075002500,42075002500,"Census Tract 25, Lebanon County, Pennsylvania",4826,23
1400000US42075002600,42075002600,"Census Tract 26, Lebanon County, Pennsylvania",2248,152
1400000US42075002701,42075002701,"Census Tract 27.01, Lebanon County, Pennsylvania",5930,318
1400000US42075002702,42075002702,"Census Tract 27.02, Lebanon County, Pennsylvania",5641,314
1400000US42075002800,42075002800,"Census Tract 28, Lebanon County, Pennsylvania",8314,18
1400000US42075002900,42075002900,"Census Tract 29, Lebanon County, Pennsylvania",3098,18
1400000US42075003000,42075003000,"Census Tract 30, Lebanon County, Pennsylvania",5702,241
1400000US42075003100,42075003100,"Census Tract 31, Lebanon County, Pennsylvania",4105,55
1400000US42075003200,42075003200,"Census Tract 32, Lebanon County, Pennsylvania",4497,221
1400000US42075003300,42075003300,"Census Tract 33, Lebanon County, Pennsylvania",2446,248
1400000US42075003400,42075003400,"Census Tract 34, Lebanon County, Pennsylvania",2658,210
1400000US42075003500,42075003500,"Census Tract 35, Lebanon County, Pennsylvania",5116,186
1400000US42075003600,42075003600,"Census Tract 36, Lebanon County, Pennsylvania",3397,208
1400000US42075003700,42075003700,"Census Tract 37, Lebanon County, Pennsylvania",2886,17
1400000US42075003800,42075003800,"Census Tract 38, Lebanon County, Pennsylvania",8195,19
1400000US42075003901,42075003901,"Census Tract 39.01, Lebanon County, Pennsylvania",3368,164
1400000US42075003902,42075003902,"Census Tract 39.02, Lebanon County, Pennsylvania",4031,165
1400000US42075004000,42075004000,"Census Tract 40, Lebanon County, Pennsylvania",7212,26
1400000US42075004100,42075004100,"Census Tract 41, Lebanon County, Pennsylvania",2159,163
1400000US42075004200,42075004200,"Census Tract 42, Lebanon County, Pennsylvania",4166,17
1400000US42077000101,42077000101,"Census Tract 1.01, Lehigh County, Pennsylvania",3200,274
1400000US42077000102,42077000102,"Census Tract 1.02, Lehigh County, Pennsylvania",4510,377
1400000US42077000400,42077000400,"Census Tract 4, Lehigh County, Pennsylvania",3447,361
1400000US42077000500,42077000500,"Census Tract 5, Lehigh County, Pennsylvania",2624,278
1400000US42077000600,42077000600,"Census Tract 6, Lehigh County, Pennsylvania",6351,565
1400000US42077000700,42077000700,"Census Tract 7, Lehigh County, Pennsylvania",4312,549
1400000US42077000800,42077000800,"Census Tract 8, Lehigh County, Pennsylvania",3980,465
1400000US42077000900,42077000900,"Census Tract 9, Lehigh County, Pennsylvania",1452,200
1400000US42077001000,42077001000,"Census Tract 10, Lehigh County, Pennsylvania",2986,349
1400000US42077001200,42077001200,"Census Tract 12, Lehigh County, Pennsylvania",2356,270
1400000US42077001401,42077001401,"Census Tract 14.01, Lehigh County, Pennsylvania",8545,623
1400000US42077001402,42077001402,"Census Tract 14.02, Lehigh County, Pennsylvania",2002,151
1400000US42077001501,42077001501,"Census Tract 15.01, Lehigh County, Pennsylvania",6994,542
1400000US42077001502,42077001502,"Census Tract 15.02, Lehigh County, Pennsylvania",7317,699
1400000US42077001600,42077001600,"Census Tract 16, Lehigh County, Pennsylvania",3642,569
1400000US42077001700,42077001700,"Census Tract 17, Lehigh County, Pennsylvania",4898,655
1400000US42077001800,42077001800,"Census Tract 18, Lehigh County, Pennsylvania",5194,592
1400000US42077001900,42077001900,"Census Tract 19, Lehigh County, Pennsylvania",4644,648
1400000US42077002000,42077002000,"Census Tract 20, Lehigh County, Pennsylvania",5205,634
1400000US42077002100,42077002100,"Census Tract 21, Lehigh County, Pennsylvania",6509,530
1400000US42077002201,42077002201,"Census Tract 22.01, Lehigh County, Pennsylvania",3976,333
1400000US42077002202,42077002202,"Census Tract 22.02, Lehigh County, Pennsylvania",4319,469
1400000US42077002301,42077002301,"Census Tract 23.01, Lehigh County, Pennsylvania",6807,459
1400000US42077002302,42077002302,"Census Tract 23.02, Lehigh County, Pennsylvania",3027,325
1400000US42077005100,42077005100,"Census Tract 51, Lehigh County, Pennsylvania",4258,20
1400000US42077005200,42077005200,"Census Tract 52, Lehigh County, Pennsylvania",6690,21
1400000US42077005301,42077005301,"Census Tract 53.01, Lehigh County, Pennsylvania",3453,23
1400000US42077005302,42077005302,"Census Tract 53.02, Lehigh County, Pennsylvania",4274,18
1400000US42077005401,42077005401,"Census Tract 54.01, Lehigh County, Pennsylvania",2214,117
1400000US42077005402,42077005402,"Census Tract 54.02, Lehigh County, Pennsylvania",5011,32
1400000US42077005503,42077005503,"Census Tract 55.03, Lehigh County, Pennsylvania",4665,190
1400000US42077005504,42077005504,"Census Tract 55.04, Lehigh County, Pennsylvania",4637,206
1400000US42077005505,42077005505,"Census Tract 55.05, Lehigh County, Pennsylvania",3163,175
1400000US42077005506,42077005506,"Census Tract 55.06, Lehigh County, Pennsylvania",3435,265
1400000US42077005601,42077005601,"Census Tract 56.01, Lehigh County, Pennsylvania",4860,310
1400000US42077005602,42077005602,"Census Tract 56.02, Lehigh County, Pennsylvania",4983,269
1400000US42077005702,42077005702,"Census Tract 57.02, Lehigh County, Pennsylvania",4284,236
1400000US42077005703,42077005703,"Census Tract 57.03, Lehigh County, Pennsylvania",3619,280
1400000US42077005704,42077005704,"Census Tract 57.04, Lehigh County, Pennsylvania",3399,214
1400000US42077005705,42077005705,"Census Tract 57.05, Lehigh County, Pennsylvania",5880,386
1400000US42077005800,42077005800,"Census Tract 58, Lehigh County, Pennsylvania",3214,20
1400000US42077005901,42077005901,"Census Tract 59.01, Lehigh County, Pennsylvania",6477,23
1400000US42077005902,42077005902,"Census Tract 59.02, Lehigh County, Pennsylvania",1701,117
1400000US42077006001,42077006001,"Census Tract 60.01, Lehigh County, Pennsylvania",4448,294
1400000US42077006002,42077006002,"Census Tract 60.02, Lehigh County, Pennsylvania",5767,326
1400000US42077006101,42077006101,"Census Tract 61.01, Lehigh County, Pennsylvania",3957,427
1400000US42077006102,42077006102,"Census Tract 61.02, Lehigh County, Pennsylvania",5270,362
1400000US42077006202,42077006202,"Census Tract 62.02, Lehigh County, Pennsylvania",9540,403
1400000US42077006203,42077006203,"Census Tract 62.03, Lehigh County, Pennsylvania",7848,336
1400000US42077006204,42077006204,"Census Tract 62.04, Lehigh County, Pennsylvania",4073,258
1400000US42077006302,42077006302,"Census Tract 63.02, Lehigh County, Pennsylvania",6964,305
1400000US42077006303,42077006303,"Census Tract 63.03, Lehigh County, Pennsylvania",3106,25
1400000US42077006304,42077006304,"Census Tract 63.04, Lehigh County, Pennsylvania",3999,220
1400000US42077006305,42077006305,"Census Tract 63.05, Lehigh County, Pennsylvania",6874,324
1400000US42077006307,42077006307,"Census Tract 63.07, Lehigh County, Pennsylvania",8468,352
1400000US42077006308,42077006308,"Census Tract 63.08, Lehigh County, Pennsylvania",7293,290
1400000US42077006401,42077006401,"Census Tract 64.01, Lehigh County, Pennsylvania",2901,290
1400000US42077006402,42077006402,"Census Tract 64.02, Lehigh County, Pennsylvania",4870,279
1400000US42077006500,42077006500,"Census Tract 65, Lehigh County, Pennsylvania",5613,248
1400000US42077006600,42077006600,"Census Tract 66, Lehigh County, Pennsylvania",5324,242
1400000US42077006701,42077006701,"Census Tract 67.01, Lehigh County, Pennsylvania",4810,221
1400000US42077006702,42077006702,"Census Tract 67.02, Lehigh County, Pennsylvania",2800,236
1400000US42077006703,42077006703,"Census Tract 67.03, Lehigh County, Pennsylvania",6009,319
1400000US42077006800,42077006800,"Census Tract 68, Lehigh County, Pennsylvania",4610,24
1400000US42077006902,42077006902,"Census Tract 69.02, Lehigh County, Pennsylvania",2286,170
1400000US42077006903,42077006903,"Census Tract 69.03, Lehigh County, Pennsylvania",6792,373
1400000US42077006905,42077006905,"Census Tract 69.05, Lehigh County, Pennsylvania",4528,329
1400000US42077006906,42077006906,"Census Tract 69.06, Lehigh County, Pennsylvania",4034,328
1400000US42077007000,42077007000,"Census Tract 70, Lehigh County, Pennsylvania",3819,23
1400000US42077009100,42077009100,"Census Tract 91, Lehigh County, Pennsylvania",3609,249
1400000US42077009200,42077009200,"Census Tract 92, Lehigh County, Pennsylvania",3786,221
1400000US42077009300,42077009300,"Census Tract 93, Lehigh County, Pennsylvania",3187,247
1400000US42077009400,42077009400,"Census Tract 94, Lehigh County, Pennsylvania",4275,308
1400000US42077009500,42077009500,"Census Tract 95, Lehigh County, Pennsylvania",4667,296
1400000US42077009600,42077009600,"Census Tract 96, Lehigh County, Pennsylvania",6935,757
1400000US42077009700,42077009700,"Census Tract 97, Lehigh County, Pennsylvania",3561,419
1400000US42079200100,42079200100,"Census Tract 2001, Luzerne County, Pennsylvania",2815,499
1400000US42079200200,42079200200,"Census Tract 2002, Luzerne County, Pennsylvania",3780,389
1400000US42079200300,42079200300,"Census Tract 2003, Luzerne County, Pennsylvania",1863,211
1400000US42079200400,42079200400,"Census Tract 2004, Luzerne County, Pennsylvania",2364,300
1400000US42079200500,42079200500,"Census Tract 2005, Luzerne County, Pennsylvania",2847,441
1400000US42079200600,42079200600,"Census Tract 2006, Luzerne County, Pennsylvania",2015,188
1400000US42079200700,42079200700,"Census Tract 2007, Luzerne County, Pennsylvania",3516,342
1400000US42079200800,42079200800,"Census Tract 2008, Luzerne County, Pennsylvania",3277,392
1400000US42079200900,42079200900,"Census Tract 2009, Luzerne County, Pennsylvania",3338,391
1400000US42079201000,42079201000,"Census Tract 2010, Luzerne County, Pennsylvania",2388,335
1400000US42079201100,42079201100,"Census Tract 2011, Luzerne County, Pennsylvania",1358,324
1400000US42079201200,42079201200,"Census Tract 2012, Luzerne County, Pennsylvania",2511,323
1400000US42079201300,42079201300,"Census Tract 2013, Luzerne County, Pennsylvania",2080,173
1400000US42079201400,42079201400,"Census Tract 2014, Luzerne County, Pennsylvania",2217,215
1400000US42079201500,42079201500,"Census Tract 2015, Luzerne County, Pennsylvania",2280,197
1400000US42079201600,42079201600,"Census Tract 2016, Luzerne County, Pennsylvania",2553,228
1400000US42079210100,42079210100,"Census Tract 2101, Luzerne County, Pennsylvania",3382,17
1400000US42079210200,42079210200,"Census Tract 2102, Luzerne County, Pennsylvania",2708,18
1400000US42079210300,42079210300,"Census Tract 2103, Luzerne County, Pennsylvania",2663,20
1400000US42079210400,42079210400,"Census Tract 2104, Luzerne County, Pennsylvania",1436,99
1400000US42079210500,42079210500,"Census Tract 2105, Luzerne County, Pennsylvania",4918,19
1400000US42079210600,42079210600,"Census Tract 2106, Luzerne County, Pennsylvania",1040,175
1400000US42079210700,42079210700,"Census Tract 2107, Luzerne County, Pennsylvania",1569,145
1400000US42079210800,42079210800,"Census Tract 2108, Luzerne County, Pennsylvania",3282,238
1400000US42079210900,42079210900,"Census Tract 2109, Luzerne County, Pennsylvania",1811,215
1400000US42079211000,42079211000,"Census Tract 2110, Luzerne County, Pennsylvania",4834,17
1400000US42079211101,42079211101,"Census Tract 2111.01, Luzerne County, Pennsylvania",5633,19
1400000US42079211102,42079211102,"Census Tract 2111.02, Luzerne County, Pennsylvania",2238,200
1400000US42079211201,42079211201,"Census Tract 2112.01, Luzerne County, Pennsylvania",2806,21
1400000US42079211203,42079211203,"Census Tract 2112.03, Luzerne County, Pennsylvania",1801,121
1400000US42079211204,42079211204,"Census Tract 2112.04, Luzerne County, Pennsylvania",6310,298
1400000US42079211205,42079211205,"Census Tract 2112.05, Luzerne County, Pennsylvania",2828,296
1400000US42079211301,42079211301,"Census Tract 2113.01, Luzerne County, Pennsylvania",4628,18
1400000US42079211302,42079211302,"Census Tract 2113.02, Luzerne County, Pennsylvania",3499,27
1400000US42079211303,42079211303,"Census Tract 2113.03, Luzerne County, Pennsylvania",2795,26
1400000US42079211304,42079211304,"Census Tract 2113.04, Luzerne County, Pennsylvania",2090,155
1400000US42079211400,42079211400,"Census Tract 2114, Luzerne County, Pennsylvania",7010,29
1400000US42079211500,42079211500,"Census Tract 2115, Luzerne County, Pennsylvania",2702,38
1400000US42079211600,42079211600,"Census Tract 2116, Luzerne County, Pennsylvania",3057,17
1400000US42079211701,42079211701,"Census Tract 2117.01, Luzerne County, Pennsylvania",5025,140
1400000US42079211702,42079211702,"Census Tract 2117.02, Luzerne County, Pennsylvania",1577,99
1400000US42079211800,42079211800,"Census Tract 2118, Luzerne County, Pennsylvania",2034,222
1400000US42079211900,42079211900,"Census Tract 2119, Luzerne County, Pennsylvania",5994,217
1400000US42079212000,42079212000,"Census Tract 2120, Luzerne County, Pennsylvania",1860,147
1400000US42079212100,42079212100,"Census Tract 2121, Luzerne County, Pennsylvania",4184,15
1400000US42079212200,42079212200,"Census Tract 2122, Luzerne County, Pennsylvania",5038,14
1400000US42079212300,42079212300,"Census Tract 2123, Luzerne County, Pennsylvania",2843,17
1400000US42079212700,42079212700,"Census Tract 2127, Luzerne County, Pennsylvania",4683,386
1400000US42079212800,42079212800,"Census Tract 2128, Luzerne County, Pennsylvania",3852,267
1400000US42079212900,42079212900,"Census Tract 2129, Luzerne County, Pennsylvania",1352,108
1400000US42079213000,42079213000,"Census Tract 2130, Luzerne County, Pennsylvania",1336,147
1400000US42079213100,42079213100,"Census Tract 2131, Luzerne County, Pennsylvania",1882,211
1400000US42079213200,42079213200,"Census Tract 2132, Luzerne County, Pennsylvania",4792,20
1400000US42079213300,42079213300,"Census Tract 2133, Luzerne County, Pennsylvania",1605,79
1400000US42079213400,42079213400,"Census Tract 2134, Luzerne County, Pennsylvania",4462,20
1400000US42079213600,42079213600,"Census Tract 2136, Luzerne County, Pennsylvania",2021,137
1400000US42079213700,42079213700,"Census Tract 2137, Luzerne County, Pennsylvania",2089,125
1400000US42079213800,42079213800,"Census Tract 2138, Luzerne County, Pennsylvania",1795,149
1400000US42079213900,42079213900,"Census Tract 2139, Luzerne County, Pennsylvania",1781,176
1400000US42079214000,42079214000,"Census Tract 2140, Luzerne County, Pennsylvania",1085,113
1400000US42079214100,42079214100,"Census Tract 2141, Luzerne County, Pennsylvania",2514,221
1400000US42079214200,42079214200,"Census Tract 2142, Luzerne County, Pennsylvania",2833,239
1400000US42079214300,42079214300,"Census Tract 2143, Luzerne County, Pennsylvania",1954,153
1400000US42079214400,42079214400,"Census Tract 2144, Luzerne County, Pennsylvania",2009,168
1400000US42079214500,42079214500,"Census Tract 2145, Luzerne County, Pennsylvania",1666,116
1400000US42079214600,42079214600,"Census Tract 2146, Luzerne County, Pennsylvania",3851,203
1400000US42079214900,42079214900,"Census Tract 2149, Luzerne County, Pennsylvania",1359,130
1400000US42079215000,42079215000,"Census Tract 2150, Luzerne County, Pennsylvania",1486,100
1400000US42079215100,42079215100,"Census Tract 2151, Luzerne County, Pennsylvania",2765,18
1400000US42079215200,42079215200,"Census Tract 2152, Luzerne County, Pennsylvania",2969,17
1400000US42079215300,42079215300,"Census Tract 2153, Luzerne County, Pennsylvania",4025,124
1400000US42079215400,42079215400,"Census Tract 2154, Luzerne County, Pennsylvania",2597,181
1400000US42079215501,42079215501,"Census Tract 2155.01, Luzerne County, Pennsylvania",4503,33
1400000US42079215502,42079215502,"Census Tract 2155.02, Luzerne County, Pennsylvania",5659,19
1400000US42079215503,42079215503,"Census Tract 2155.03, Luzerne County, Pennsylvania",3439,31
1400000US42079215504,42079215504,"Census Tract 2155.04, Luzerne County, Pennsylvania",4042,141
1400000US42079215600,42079215600,"Census Tract 2156, Luzerne County, Pennsylvania",5420,18
1400000US42079215701,42079215701,"Census Tract 2157.01, Luzerne County, Pennsylvania",2566,225
1400000US42079215702,42079215702,"Census Tract 2157.02, Luzerne County, Pennsylvania",2085,159
1400000US42079215800,42079215800,"Census Tract 2158, Luzerne County, Pennsylvania",2936,18
1400000US42079215900,42079215900,"Census Tract 2159, Luzerne County, Pennsylvania",3711,217
1400000US42079216000,42079216000,"Census Tract 2160, Luzerne County, Pennsylvania",700,84
1400000US42079216100,42079216100,"Census Tract 2161, Luzerne County, Pennsylvania",4243,21
1400000US42079216200,42079216200,"Census Tract 2162, Luzerne County, Pennsylvania",5390,248
1400000US42079216400,42079216400,"Census Tract 2164, Luzerne County, Pennsylvania",2051,202
1400000US42079216501,42079216501,"Census Tract 2165.01, Luzerne County, Pennsylvania",1917,150
1400000US42079216502,42079216502,"Census Tract 2165.02, Luzerne County, Pennsylvania",4207,18
1400000US42079216600,42079216600,"Census Tract 2166, Luzerne County, Pennsylvania",9379,17
1400000US42079216700,42079216700,"Census Tract 2167, Luzerne County, Pennsylvania",3509,22
1400000US42079216800,42079216800,"Census Tract 2168, Luzerne County, Pennsylvania",3580,66
1400000US42079216900,42079216900,"Census Tract 2169, Luzerne County, Pennsylvania",4478,404
1400000US42079217001,42079217001,"Census Tract 2170.01, Luzerne County, Pennsylvania",2032,289
1400000US42079217002,42079217002,"Census Tract 2170.02, Luzerne County, Pennsylvania",3058,296
1400000US42079217100,42079217100,"Census Tract 2171, Luzerne County, Pennsylvania",3082,581
1400000US42079217200,42079217200,"Census Tract 2172, Luzerne County, Pennsylvania",3207,357
1400000US42079217300,42079217300,"Census Tract 2173, Luzerne County, Pennsylvania",3321,329
